subset,system,model_tag,query_id,level,rep,status,latency_s,cost_usd,judge_score,n_iterations
C4,baseline,,Q13,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q14,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q14,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q15,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q15,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q16,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q16,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q17,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q17,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q18,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q18,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q19,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q19,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q20,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q20,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q21,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q21,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q22,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q22,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q23,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q23,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q24,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q24,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q25,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q25,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q26,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q26,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q27,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q27,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q28,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q28,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q29,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q29,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q30,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q30,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q31,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q31,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q32,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q32,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q33,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q33,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q34,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q34,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q35,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q35,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q36,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q36,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q37,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q37,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q38,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q38,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q39,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q39,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q40,,1,SKIPPED_CONTEXT_LIMIT,,,,
C4,baseline,,Q40,,2,SKIPPED_CONTEXT_LIMIT,,,,
C4,rag,gemini,Q01,factual,1,OK,1.758,0.000892,5,
C4,rag,gemini,Q01,factual,2,OK,1.434,0.000892,5,
C4,rag,gemini,Q02,factual,1,OK,3.371,0.00088,2,
C4,rag,gemini,Q02,factual,2,OK,3.353,0.00088,2,
C4,rag,gemini,Q03,factual,1,OK,7.104,0.001106,3,
C4,rag,gemini,Q03,factual,2,OK,5.33,0.000886,2,
C4,rag,gemini,Q04,factual,1,OK,2.24,0.000933,5,
C4,rag,gemini,Q04,factual,2,OK,2.437,0.000861,5,
C4,rag,gemini,Q05,factual,1,OK,2.138,0.000762,5,
C4,rag,gemini,Q05,factual,2,OK,2.234,0.000762,5,
C4,rag,gemini,Q06,factual,1,OK,5.654,0.001346,5,
C4,rag,gemini,Q06,factual,2,OK,5.529,0.001301,5,
C4,rag,gemini,Q07,factual,1,OK,4.085,0.00117,4,
C4,rag,gemini,Q07,factual,2,OK,3.937,0.00117,4,
C4,rag,gemini,Q08,factual,1,OK,1.668,0.000853,5,
C4,rag,gemini,Q08,factual,2,OK,1.676,0.000853,5,
C4,rag,gemini,Q09,factual,1,OK,2.079,0.001033,5,
C4,rag,gemini,Q09,factual,2,OK,2.255,0.001033,5,
C4,rag,gemini,Q10,factual,1,OK,1.443,0.000849,5,
C4,rag,gemini,Q10,factual,2,OK,1.473,0.000849,5,
C4,rag,gemini,Q11,factual,1,OK,1.67,0.001102,5,
C4,rag,gemini,Q11,factual,2,OK,1.672,0.001104,5,
C4,rag,gemini,Q12,factual,1,OK,2.989,0.001312,5,
C4,rag,gemini,Q12,factual,2,OK,2.936,0.001312,5,
C4,rag,gemini,Q13,factual,1,OK,1.873,0.000879,5,
C4,rag,gemini,Q13,factual,2,OK,2.113,0.000857,5,
C4,rag,gemini,Q14,factual,1,OK,1.714,0.000821,5,
C4,rag,gemini,Q14,factual,2,OK,1.91,0.000821,5,
C4,rag,gemini,Q15,factual,1,OK,4.324,0.001027,5,
C4,rag,gemini,Q15,factual,2,OK,3.752,0.001039,5,
C4,rag,gemini,Q16,factual,1,OK,3.782,0.001019,1,
C4,rag,gemini,Q16,factual,2,OK,3.711,0.001019,1,
C4,rag,gemini,Q17,comparison,1,OK,3.533,0.001037,2,
C4,rag,gemini,Q17,comparison,2,OK,3.085,0.001122,2,
C4,rag,gemini,Q18,comparison,1,OK,3.482,0.001045,2,
C4,rag,gemini,Q18,comparison,2,OK,3.078,0.00108,2,
C4,rag,gemini,Q19,comparison,1,OK,5.461,0.001218,2,
C4,rag,gemini,Q19,comparison,2,OK,6.231,0.001218,2,
C4,rag,gemini,Q20,comparison,1,OK,5.414,0.001211,2,
C4,rag,gemini,Q20,comparison,2,OK,4.962,0.001211,2,
C4,rag,gemini,Q21,comparison,1,OK,6.049,0.001147,3,
C4,rag,gemini,Q21,comparison,2,OK,6.274,0.001147,3,
C4,rag,gemini,Q22,comparison,1,OK,7.015,0.001153,2,
C4,rag,gemini,Q22,comparison,2,OK,3.798,0.001143,2,
C4,rag,gemini,Q23,comparison,1,OK,4.164,0.001381,3,
C4,rag,gemini,Q23,comparison,2,OK,3.351,0.001036,2,
C4,rag,gemini,Q24,comparison,1,OK,8.555,0.001154,4,
C4,rag,gemini,Q24,comparison,2,OK,5.935,0.001137,3,
C4,rag,gemini,Q25,comparison,1,OK,4.234,0.00107,2,
C4,rag,gemini,Q25,comparison,2,OK,3.977,0.001068,2,
C4,rag,gemini,Q26,comparison,1,OK,4.818,0.001214,2,
C4,rag,gemini,Q26,comparison,2,OK,4.334,0.001214,2,
C4,rag,gemini,Q27,comparison,1,OK,7.753,0.001525,2,
C4,rag,gemini,Q27,comparison,2,OK,7.401,0.001525,2,
C4,rag,gemini,Q28,comparison,1,OK,5.022,0.000983,3,
C4,rag,gemini,Q28,comparison,2,OK,4.602,0.000983,3,
C4,rag,gemini,Q29,comparison,1,OK,4.2,0.001198,4,
C4,rag,gemini,Q29,comparison,2,OK,4.028,0.001198,4,
C4,rag,gemini,Q30,comparison,1,OK,4.107,0.001147,2,
C4,rag,gemini,Q30,comparison,2,OK,4.24,0.001147,2,
C4,rag,gemini,Q31,synthesis,1,OK,4.442,0.000807,1,
C4,rag,gemini,Q31,synthesis,2,OK,3.972,0.001012,1,
C4,rag,gemini,Q32,synthesis,1,OK,7.073,0.000902,2,
C4,rag,gemini,Q32,synthesis,2,OK,9.509,0.000694,2,
C4,rag,gemini,Q33,synthesis,1,OK,7.343,0.001102,2,
C4,rag,gemini,Q33,synthesis,2,OK,6.103,0.00086,2,
C4,rag,gemini,Q34,synthesis,1,OK,5.96,0.000891,2,
C4,rag,gemini,Q34,synthesis,2,OK,6.235,0.000901,2,
C4,rag,gemini,Q35,synthesis,1,OK,9.644,0.001209,2,
C4,rag,gemini,Q35,synthesis,2,OK,10.066,0.001259,2,
C4,rag,gemini,Q36,synthesis,1,OK,9.295,0.001255,4,
C4,rag,gemini,Q36,synthesis,2,OK,8.858,0.001255,4,
C4,rag,gemini,Q37,synthesis,1,OK,16.072,0.000833,2,
C4,rag,gemini,Q37,synthesis,2,OK,5.651,0.000833,2,
C4,rag,gemini,Q38,synthesis,1,OK,4.046,0.000923,2,
C4,rag,gemini,Q38,synthesis,2,OK,3.836,0.000923,2,
C4,rag,gemini,Q39,synthesis,1,OK,24.54,0.001378,2,
C4,rag,gemini,Q39,synthesis,2,OK,7.407,0.001405,2,
C4,rag,gemini,Q40,synthesis,1,OK,8.196,0.001284,2,
C4,rag,gemini,Q40,synthesis,2,OK,8.141,0.001284,2,
C4,rag,gpt,Q01,factual,1,OK,1.05,0.002124,5,
C4,rag,gpt,Q01,factual,2,OK,0.826,0.002097,5,
C4,rag,gpt,Q02,factual,1,OK,1.261,0.002252,1,
C4,rag,gpt,Q02,factual,2,OK,1.341,0.002288,2,
C4,rag,gpt,Q03,factual,1,OK,2.628,0.002243,2,
C4,rag,gpt,Q03,factual,2,OK,1.383,0.00236,2,
C4,rag,gpt,Q04,factual,1,OK,0.894,0.00198,4,
C4,rag,gpt,Q04,factual,2,OK,0.971,0.001935,5,
C4,rag,gpt,Q05,factual,1,OK,1.128,0.001684,5,
C4,rag,gpt,Q05,factual,2,OK,1.37,0.001697,5,
C4,rag,gpt,Q06,factual,1,OK,1.922,0.002543,4,
C4,rag,gpt,Q06,factual,2,OK,1.582,0.002485,4,
C4,rag,gpt,Q07,factual,1,OK,1.342,0.002326,5,
C4,rag,gpt,Q07,factual,2,OK,1.475,0.00229,4,
C4,rag,gpt,Q08,factual,1,OK,0.838,0.001951,5,
C4,rag,gpt,Q08,factual,2,OK,0.7,0.001951,5,
C4,rag,gpt,Q09,factual,1,OK,1.115,0.002152,5,
C4,rag,gpt,Q09,factual,2,OK,0.923,0.002084,5,
C4,rag,gpt,Q10,factual,1,OK,0.761,0.001983,5,
C4,rag,gpt,Q10,factual,2,OK,0.952,0.001983,5,
C4,rag,gpt,Q11,factual,1,OK,1.471,0.002327,5,
C4,rag,gpt,Q11,factual,2,OK,1.266,0.002341,5,
C4,rag,gpt,Q12,factual,1,OK,1.396,0.002674,5,
C4,rag,gpt,Q12,factual,2,OK,1.552,0.002602,5,
C4,rag,gpt,Q13,factual,1,OK,0.761,0.001973,5,
C4,rag,gpt,Q13,factual,2,OK,0.814,0.001901,5,
C4,rag,gpt,Q14,factual,1,OK,0.926,0.001941,5,
C4,rag,gpt,Q14,factual,2,OK,1.386,0.001941,5,
C4,rag,gpt,Q15,factual,1,OK,1.645,0.002429,5,
C4,rag,gpt,Q15,factual,2,OK,1.549,0.002501,4,
C4,rag,gpt,Q16,factual,1,OK,1.148,0.002288,1,
C4,rag,gpt,Q16,factual,2,OK,1.101,0.002256,1,
C4,rag,gpt,Q17,comparison,1,OK,1.911,0.002545,5,
C4,rag,gpt,Q17,comparison,2,OK,1.718,0.002599,5,
C4,rag,gpt,Q18,comparison,1,OK,1.767,0.002681,5,
C4,rag,gpt,Q18,comparison,2,OK,1.813,0.002712,5,
C4,rag,gpt,Q19,comparison,1,OK,3.755,0.00338,5,
C4,rag,gpt,Q19,comparison,2,OK,2.658,0.002961,5,
C4,rag,gpt,Q20,comparison,1,OK,2.545,0.00299,5,
C4,rag,gpt,Q20,comparison,2,OK,2.429,0.002702,4,
C4,rag,gpt,Q21,comparison,1,OK,1.934,0.002797,5,
C4,rag,gpt,Q21,comparison,2,OK,2.031,0.002815,5,
C4,rag,gpt,Q22,comparison,1,OK,1.547,0.002407,5,
C4,rag,gpt,Q22,comparison,2,OK,1.308,0.002308,5,
C4,rag,gpt,Q23,comparison,1,OK,1.9,0.002952,5,
C4,rag,gpt,Q23,comparison,2,OK,2.57,0.003236,5,
C4,rag,gpt,Q24,comparison,1,OK,3.29,0.003364,4,
C4,rag,gpt,Q24,comparison,2,OK,1.913,0.002842,4,
C4,rag,gpt,Q25,comparison,1,OK,1.31,0.00239,4,
C4,rag,gpt,Q25,comparison,2,OK,2.991,0.002426,4,
C4,rag,gpt,Q26,comparison,1,OK,1.814,0.002449,4,
C4,rag,gpt,Q26,comparison,2,OK,2.176,0.002494,4,
C4,rag,gpt,Q27,comparison,1,OK,2.153,0.003057,2,
C4,rag,gpt,Q27,comparison,2,OK,2.87,0.002832,2,
C4,rag,gpt,Q28,comparison,1,OK,1.18,0.002266,4,
C4,rag,gpt,Q28,comparison,2,OK,1.261,0.00228,4,
C4,rag,gpt,Q29,comparison,1,OK,1.76,0.002743,2,
C4,rag,gpt,Q29,comparison,2,OK,1.881,0.002829,2,
C4,rag,gpt,Q30,comparison,1,OK,2.096,0.002535,4,
C4,rag,gpt,Q30,comparison,2,OK,1.806,0.002773,4,
C4,rag,gpt,Q31,synthesis,1,OK,3.817,0.002945,3,
C4,rag,gpt,Q31,synthesis,2,OK,3.933,0.003269,2,
C4,rag,gpt,Q32,synthesis,1,OK,4.016,0.002713,4,
C4,rag,gpt,Q32,synthesis,2,OK,3.807,0.002686,3,
C4,rag,gpt,Q33,synthesis,1,OK,3.626,0.003048,4,
C4,rag,gpt,Q33,synthesis,2,OK,2.992,0.002679,4,
C4,rag,gpt,Q34,synthesis,1,OK,3.775,0.003319,4,
C4,rag,gpt,Q34,synthesis,2,OK,3.375,0.003071,4,
C4,rag,gpt,Q35,synthesis,1,OK,2.398,0.002536,3,
C4,rag,gpt,Q35,synthesis,2,OK,2.332,0.002401,2,
C4,rag,gpt,Q36,synthesis,1,OK,2.72,0.002696,4,
C4,rag,gpt,Q36,synthesis,2,OK,3.099,0.002548,4,
C4,rag,gpt,Q37,synthesis,1,OK,3.05,0.002786,4,
C4,rag,gpt,Q37,synthesis,2,OK,2.875,0.002687,4,
C4,rag,gpt,Q38,synthesis,1,OK,3.699,0.002832,4,
C4,rag,gpt,Q38,synthesis,2,OK,4.134,0.003057,4,
C4,rag,gpt,Q39,synthesis,1,OK,11.865,0.002609,2,
C4,rag,gpt,Q39,synthesis,2,OK,3.465,0.002902,2,
C4,rag,gpt,Q40,synthesis,1,OK,4.711,0.003763,4,
C4,rag,gpt,Q40,synthesis,2,OK,3.879,0.00307,3,
C4,rlm,gemini,Q01,factual,1,OK,40.509,0.011768,5,9
C4,rlm,gemini,Q01,factual,2,OK,32.226,0.022278,5,8
C4,rlm,gemini,Q02,factual,1,OK,64.456,0.015675,2,10
C4,rlm,gemini,Q02,factual,2,OK,64.958,0.013041,5,7
C4,rlm,gemini,Q03,factual,1,OK,8.869,0.002269,2,3
C4,rlm,gemini,Q03,factual,2,OK,9.468,0.003266,1,4
C4,rlm,gemini,Q04,factual,1,OK,21.699,0.004886,1,4
C4,rlm,gemini,Q04,factual,2,OK,26.484,0.003623,1,3
C4,rlm,gemini,Q05,factual,1,OK,11.254,0.002986,1,3
C4,rlm,gemini,Q05,factual,2,OK,7.819,0.004452,2,4
C4,rlm,gemini,Q06,factual,1,OK,14.116,0.00358,4,3
C4,rlm,gemini,Q06,factual,2,OK,30.688,0.00546,2,5
C4,rlm,gemini,Q07,factual,1,OK,26.308,0.009615,4,6
C4,rlm,gemini,Q07,factual,2,OK,16.192,0.00351,1,3
C4,rlm,gemini,Q08,factual,1,OK,38.972,0.006566,5,7
C4,rlm,gemini,Q08,factual,2,OK,8.499,0.002138,1,3
C4,rlm,gemini,Q09,factual,1,OK,16.329,0.00341,1,4
C4,rlm,gemini,Q09,factual,2,OK,13.905,0.00431,5,5
C4,rlm,gemini,Q10,factual,1,OK,51.468,0.018247,1,9
C4,rlm,gemini,Q10,factual,2,OK,15.488,0.003353,1,3
C4,rlm,gemini,Q11,factual,1,OK,213.377,0.021119,4,7
C4,rlm,gemini,Q11,factual,2,OK,19.667,0.006775,4,3
C4,rlm,gemini,Q12,factual,1,OK,13.803,0.004046,5,4
C4,rlm,gemini,Q12,factual,2,OK,12.529,0.004037,5,4
C4,rlm,gemini,Q13,factual,1,OK,153.451,0.017892,2,10
C4,rlm,gemini,Q13,factual,2,OK,33.644,0.002463,1,2
C4,rlm,gemini,Q14,factual,1,OK,256.219,0.016752,5,7
C4,rlm,gemini,Q14,factual,2,OK,19.226,0.005422,2,5
C4,rlm,gemini,Q15,factual,1,OK,85.601,0.024225,1,10
C4,rlm,gemini,Q15,factual,2,OK,42.132,0.011853,1,7
C4,rlm,gemini,Q16,factual,1,OK,53.556,0.013407,1,8
C4,rlm,gemini,Q16,factual,2,OK,90.161,0.033195,1,11
C4,rlm,gemini,Q17,comparison,1,OK,12.148,0.005113,4,4
C4,rlm,gemini,Q17,comparison,2,OK,31.177,0.014426,2,6
C4,rlm,gemini,Q18,comparison,1,OK,76.924,0.012713,4,7
C4,rlm,gemini,Q18,comparison,2,OK,44.826,0.00941,2,7
C4,rlm,gemini,Q19,comparison,1,OK,26.587,0.006628,5,4
C4,rlm,gemini,Q19,comparison,2,OK,24.049,0.004253,4,4
C4,rlm,gemini,Q20,comparison,1,OK,53.917,0.026463,4,10
C4,rlm,gemini,Q20,comparison,2,OK,592.757,0.029655,2,10
C4,rlm,gemini,Q21,comparison,1,OK,196.967,0.011574,4,6
C4,rlm,gemini,Q21,comparison,2,OK,107.045,0.019,4,6
C4,rlm,gemini,Q22,comparison,1,OK,74.213,0.03765,3,12
C4,rlm,gemini,Q22,comparison,2,OK,119.879,0.019158,2,9
C4,rlm,gemini,Q23,comparison,1,OK,22.097,0.006272,2,5
C4,rlm,gemini,Q23,comparison,2,OK,23.43,0.005436,2,5
C4,rlm,gemini,Q24,comparison,1,OK,44.257,0.017044,4,6
C4,rlm,gemini,Q24,comparison,2,OK,738.962,0.037121,2,10
C4,rlm,gemini,Q25,comparison,1,OK,46.96,0.014901,2,10
C4,rlm,gemini,Q25,comparison,2,OK,13.212,0.005417,2,5
C4,rlm,gemini,Q26,comparison,1,OK,44.109,0.010676,4,8
C4,rlm,gemini,Q26,comparison,2,OK,378.402,0.065217,2,14
C4,rlm,gemini,Q27,comparison,1,OK,114.305,0.054532,2,13
C4,rlm,gemini,Q27,comparison,2,OK,21.855,0.004722,2,4
C4,rlm,gemini,Q28,comparison,1,OK,64.403,0.00323,2,3
C4,rlm,gemini,Q28,comparison,2,OK,63.907,0.022296,2,12
C4,rlm,gemini,Q29,comparison,1,OK,64.82,0.013221,2,9
C4,rlm,gemini,Q29,comparison,2,OK,30.838,0.008293,2,5
C4,rlm,gemini,Q30,comparison,1,OK,21.588,0.004704,2,4
C4,rlm,gemini,Q30,comparison,2,OK,43.058,0.00964,4,7
C4,rlm,gemini,Q31,synthesis,1,OK,46.408,0.005963,2,5
C4,rlm,gemini,Q31,synthesis,2,OK,70.97,0.010169,4,7
C4,rlm,gemini,Q32,synthesis,1,OK,70.638,0.010267,4,6
C4,rlm,gemini,Q32,synthesis,2,OK,123.216,0.013855,2,7
C4,rlm,gemini,Q33,synthesis,1,OK,102.445,0.008079,4,5
C4,rlm,gemini,Q33,synthesis,2,OK,38.342,0.005711,4,4
C4,rlm,gemini,Q34,synthesis,1,OK,59.857,0.00663,4,5
C4,rlm,gemini,Q34,synthesis,2,OK,43.31,0.005894,2,5
C4,rlm,gemini,Q35,synthesis,1,OK,44.599,0.005249,4,4
C4,rlm,gemini,Q35,synthesis,2,OK,29.712,0.007179,1,4
C4,rlm,gemini,Q36,synthesis,1,OK,209.875,0.007473,4,6
C4,rlm,gemini,Q36,synthesis,2,OK,56.414,0.012061,4,5
C4,rlm,gemini,Q37,synthesis,1,OK,52.292,0.010035,4,6
C4,rlm,gemini,Q37,synthesis,2,OK,118.618,0.017972,4,5
C4,rlm,gemini,Q38,synthesis,1,OK,60.597,0.031604,2,8
C4,rlm,gemini,Q38,synthesis,2,OK,58.62,0.008105,4,4
C4,rlm,gemini,Q39,synthesis,1,OK,87.692,0.008853,2,5
C4,rlm,gemini,Q39,synthesis,2,OK,35.457,0.00859,2,5
C4,rlm,gemini,Q40,synthesis,1,OK,66.932,0.017501,1,9
C4,rlm,gemini,Q40,synthesis,2,OK,112.678,0.024781,3,7
C4,rlm,gpt,Q01,factual,1,OK,19.255,0.089248,5,16
C4,rlm,gpt,Q01,factual,2,OK,9.827,0.018254,5,6
C4,rlm,gpt,Q02,factual,1,OK,16.785,0.11003,5,16
C4,rlm,gpt,Q02,factual,2,OK,30.759,0.066807,5,11
C4,rlm,gpt,Q03,factual,1,OK,20.222,0.037919,4,11
C4,rlm,gpt,Q03,factual,2,OK,15.716,0.02298,2,16
C4,rlm,gpt,Q04,factual,1,OK,20.722,0.034666,5,16
C4,rlm,gpt,Q04,factual,2,OK,10.72,0.015328,5,8
C4,rlm,gpt,Q05,factual,1,OK,16.711,0.020063,2,16
C4,rlm,gpt,Q05,factual,2,OK,9.233,0.011238,4,5
C4,rlm,gpt,Q06,factual,1,OK,20.731,0.053726,4,16
C4,rlm,gpt,Q06,factual,2,OK,21.727,0.09452,5,16
C4,rlm,gpt,Q07,factual,1,OK,11.756,0.014776,4,5
C4,rlm,gpt,Q07,factual,2,OK,24.783,0.021323,4,7
C4,rlm,gpt,Q08,factual,1,OK,12.204,0.017323,5,7
C4,rlm,gpt,Q08,factual,2,OK,10.718,0.021054,5,7
C4,rlm,gpt,Q09,factual,1,OK,11.206,0.022375,5,7
C4,rlm,gpt,Q09,factual,2,OK,13.21,0.025289,5,9
C4,rlm,gpt,Q10,factual,1,OK,12.738,0.024721,5,10
C4,rlm,gpt,Q10,factual,2,OK,12.728,0.020267,1,16
C4,rlm,gpt,Q11,factual,1,OK,25.279,0.016044,4,7
C4,rlm,gpt,Q11,factual,2,OK,18.217,0.068226,4,16
C4,rlm,gpt,Q12,factual,1,OK,7.708,0.012591,5,5
C4,rlm,gpt,Q12,factual,2,OK,16.716,0.045269,5,9
C4,rlm,gpt,Q13,factual,1,OK,19.742,0.039784,1,14
C4,rlm,gpt,Q13,factual,2,OK,19.335,0.021927,1,16
C4,rlm,gpt,Q14,factual,1,OK,10.205,0.011399,5,5
C4,rlm,gpt,Q14,factual,2,OK,9.753,0.019436,5,5
C4,rlm,gpt,Q15,factual,1,OK,20.25,0.035555,3,8
C4,rlm,gpt,Q15,factual,2,OK,24.388,0.083617,2,11
C4,rlm,gpt,Q16,factual,1,OK,23.367,0.081499,5,13
C4,rlm,gpt,Q16,factual,2,OK,30.856,0.121555,2,16
C4,rlm,gpt,Q17,comparison,1,OK,13.402,0.025298,5,11
C4,rlm,gpt,Q17,comparison,2,OK,11.232,0.025412,1,16
C4,rlm,gpt,Q18,comparison,1,OK,10.338,0.03018,5,5
C4,rlm,gpt,Q18,comparison,2,OK,13.738,0.044073,5,10
C4,rlm,gpt,Q19,comparison,1,OK,11.23,0.020748,1,16
C4,rlm,gpt,Q19,comparison,2,OK,12.728,0.027497,5,6
C4,rlm,gpt,Q20,comparison,1,OK,16.721,0.036604,5,8
C4,rlm,gpt,Q20,comparison,2,OK,11.215,0.021046,1,16
C4,rlm,gpt,Q21,comparison,1,OK,17.229,0.019797,5,8
C4,rlm,gpt,Q21,comparison,2,OK,16.376,0.024317,5,11
C4,rlm,gpt,Q22,comparison,1,OK,12.218,0.025353,1,16
C4,rlm,gpt,Q22,comparison,2,OK,15.287,0.037942,3,14
C4,rlm,gpt,Q23,comparison,1,OK,15.716,0.047539,5,9
C4,rlm,gpt,Q23,comparison,2,OK,11.372,0.030763,5,8
C4,rlm,gpt,Q24,comparison,1,OK,20.751,0.18736,5,16
C4,rlm,gpt,Q24,comparison,2,OK,13.721,0.056434,4,7
C4,rlm,gpt,Q25,comparison,1,OK,10.864,0.021251,1,16
C4,rlm,gpt,Q25,comparison,2,OK,17.881,0.053086,2,12
C4,rlm,gpt,Q26,comparison,1,OK,15.235,0.044288,5,8
C4,rlm,gpt,Q26,comparison,2,OK,12.785,0.044134,5,7
C4,rlm,gpt,Q27,comparison,1,OK,21.775,0.088026,2,13
C4,rlm,gpt,Q27,comparison,2,OK,22.963,0.103978,2,11
C4,rlm,gpt,Q28,comparison,1,OK,17.735,0.08943,4,16
C4,rlm,gpt,Q28,comparison,2,OK,12.383,0.028156,3,7
C4,rlm,gpt,Q29,comparison,1,OK,21.906,0.058501,5,12
C4,rlm,gpt,Q29,comparison,2,OK,14.929,0.036325,4,14
C4,rlm,gpt,Q30,comparison,1,OK,13.262,0.023907,5,14
C4,rlm,gpt,Q30,comparison,2,OK,14.629,0.033481,4,10
C4,rlm,gpt,Q31,synthesis,1,OK,25.869,0.061262,4,8
C4,rlm,gpt,Q31,synthesis,2,OK,14.722,0.019949,1,16
C4,rlm,gpt,Q32,synthesis,1,OK,22.419,0.029526,4,11
C4,rlm,gpt,Q32,synthesis,2,OK,14.854,0.020108,1,16
C4,rlm,gpt,Q33,synthesis,1,OK,24.258,0.040091,4,13
C4,rlm,gpt,Q33,synthesis,2,OK,18.728,0.033934,5,7
C4,rlm,gpt,Q34,synthesis,1,OK,23.762,0.022989,4,6
C4,rlm,gpt,Q34,synthesis,2,OK,16.772,0.040476,4,7
C4,rlm,gpt,Q35,synthesis,1,OK,18.734,0.022455,1,16
C4,rlm,gpt,Q35,synthesis,2,OK,15.222,0.02022,1,16
C4,rlm,gpt,Q36,synthesis,1,OK,24.91,0.057062,4,10
C4,rlm,gpt,Q36,synthesis,2,OK,35.022,0.053992,5,8
C4,rlm,gpt,Q37,synthesis,1,OK,35.275,0.184506,4,13
C4,rlm,gpt,Q37,synthesis,2,OK,24.74,0.028122,5,16
C4,rlm,gpt,Q38,synthesis,1,OK,22.769,0.037583,4,8
C4,rlm,gpt,Q38,synthesis,2,OK,22.264,0.049305,4,8
C4,rlm,gpt,Q39,synthesis,1,OK,32.324,0.125765,4,16
C4,rlm,gpt,Q39,synthesis,2,OK,20.402,0.038197,4,7
C4,rlm,gpt,Q40,synthesis,1,OK,27.248,0.053978,4,12
C4,rlm,gpt,Q40,synthesis,2,OK,33.786,0.080788,4,11
